Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
3.356892594,1,0,0,0,0,0,1,0,0,1,1,1,0,122.4000496,-177.4172439,26.2037271,3.051152041,21.96002169,5.473534839,6700,6700,6700,-29.30706737,11.73884422,-19.89997127,0.837320894,0.399598551,0.147423128
2.432899382,1,0,0,0,1,0,1,0,1,1,1,1,0,-11.89851276,151.9472762,139.6476612,10.96212417,11.45677517,36.23596092,6700,6700,6700,-19.09587489,-25.76620856,1.918447056,0.700127737,0.120708144,0.202091174
2.27662079,1,0,0,0,0,1,1,0,1,1,0,1,0,-31.03988847,-11.4450846,-179.6668437,11.79668567,2.085706896,14.38790949,6700,6700,6700,-20.05965806,-22.41009872,1.465494972,0.747384733,0.767627078,0.412316084
-0.017948632,0,0,0,0,0,1,0,1,0,0,0,1,0,133.5425577,0.109612916,130.6812854,11.22253887,42.97334508,2.727181153,6700,6700,6700,4.887280628,-1.407081127,-22.49813141,0.263948583,0.081983766,0.798957678
0.231311046,1,0,0,0,1,1,0,0,1,1,1,0,0,100.0471808,-167.9840554,92.14814284,8.812720555,35.05256578,30.28685358,6700,6700,6700,20.86143711,18.84918706,-3.19046287,0.174293026,0.27625578,0.928012427
-9.707155963,0,0,0,0,1,1,1,1,1,1,0,1,0,-56.50831599,-40.75610244,-97.9083644,18.70690948,24.65773136,5.759666891,6700,6700,6700,-13.57249494,7.455389818,-23.40320122,0.197789362,0.64444774,0.288667518
-9.223366823,0,0,0,0,1,1,1,1,1,1,1,0,1,79.69030243,-116.1112222,-138.076088,26.86274064,15.76226751,12.96721927,6700,6700,6700,-6.198453771,-26.02488797,23.30637881,0.985366579,0.574696979,0.454507227
0.011857059,1,0,0,0,0,0,1,1,1,0,1,0,1,120.1558158,-127.8575233,-116.6580007,28.63575216,18.32528268,39.96760053,6700,6700,6700,19.75302483,-20.29302416,-20.36939497,0.103748368,0.257016429,0.444067579
-1.624502745,0,0,0,0,1,1,0,0,0,0,0,1,0,123.7052423,-68.19025899,-106.4118748,24.74115093,25.70874047,42.3964745,6700,6700,6700,-17.86347527,22.18268197,12.57262671,0.80445072,0.353758481,0.072960173
-0.623911435,0,0,0,0,0,1,0,1,1,0,1,1,0,89.61846005,17.85928969,-80.51903549,30.27138,43.65998351,12.18832213,6700,6700,6700,8.7680674,-2.883131907,-26.21285166,0.011115858,0.25151327,0.03050677
0.10857836,1,0,0,0,1,0,0,1,0,0,1,0,1,-144.6102482,107.1925588,71.72061107,29.9385733,17.04033416,6.641488035,6700,6700,6700,6.746853089,5.313880017,-13.97465288,0.223967534,0.637834973,0.519861305
3.087573027,1,0,0,0,0,1,1,1,0,0,0,0,1,-153.2647047,-102.8798888,-6.126964019,15.52761847,28.03996523,17.05031153,6700,6700,6700,-16.53149903,9.698000069,-0.98134788,0.543012457,0.866995389,0.085573969
1.655910868,1,0,0,0,1,0,0,0,1,1,0,0,0,125.0318227,98.78029891,-63.56206971,43.08767915,19.63857748,36.77019763,6700,6700,6700,-5.307876617,-5.127901425,28.56319759,0.776897121,0.434458226,0.597180193
-2.518106408,0,0,0,0,1,1,0,0,0,1,0,0,0,-9.395250441,125.2412984,-98.67664965,26.66255118,43.55355064,14.7338339,6700,6700,6700,-9.87558036,18.73807099,-28.50876031,0.165384316,0.597691583,0.98451797
-0.262189046,0,0,0,0,1,1,0,1,1,1,1,1,1,-116.8952338,151.3096006,140.693392,0.712201942,29.96708103,1.771499061,6700,6700,6700,-7.961327498,-14.45692409,-0.642055686,0.643941067,0.936386056,0.517466882
0.386330773,1,0,0,0,1,0,1,1,1,1,1,1,1,-164.8216907,-77.09121985,-149.4021665,35.41825221,30.14913234,43.98310044,6700,6700,6700,-24.0141317,-1.232632713,29.9966373,0.928066919,0.367547309,0.884941334
-2.823361778,0,0,0,0,0,1,0,1,1,1,1,0,0,78.49299563,-103.1675887,-70.26161803,25.02345503,0.92454049,26.08807229,6700,6700,6700,-15.68006103,-19.66420346,8.10289719,0.261067105,0.113377694,0.680716935
1.879714765,1,0,0,0,1,1,0,1,1,0,0,1,1,-32.64084158,-104.9601518,-21.10320791,31.19373787,29.84850407,44.47498901,6700,6700,6700,3.73962747,-29.47779037,-22.39297374,0.796970821,0.182088272,0.853958631
1.103981532,1,0,0,0,1,0,1,1,1,1,0,0,0,74.39293188,-8.243400199,-66.25654968,32.62655458,40.72258131,16.69579411,6700,6700,6700,6.468086884,3.881515393,-20.98877539,0.674006423,0.357436802,0.912214531
3.634212517,1,0,0,0,0,0,1,0,1,1,0,1,1,-3.820504085,19.45613447,-122.2535774,21.11346149,18.83789961,9.18700648,6700,6700,6700,24.47736884,15.06222221,22.73952316,0.660469769,0.866594969,0.277463769
0.69486627,1,0,0,0,0,1,0,1,0,0,1,1,1,166.3315315,12.70069646,164.8167211,5.366011491,12.22049465,35.98717211,6700,6700,6700,14.24572971,-21.52458792,-18.7287137,0.652291533,0.981093423,0.212867056
-3.538860666,0,0,0,0,0,1,1,1,1,1,1,1,1,107.9258424,173.8250613,-48.72246604,31.49284738,14.52747259,8.348524394,6700,6700,6700,18.96139238,-23.68426823,-2.504516672,0.338175894,0.293666879,0.182827387
2.010401827,1,0,0,0,1,1,0,0,0,1,1,0,0,-147.6319603,-26.96043807,173.3078218,5.494254126,5.21402777,5.686255784,6700,6700,6700,11.40182591,19.25449554,23.47188969,0.205453715,0.810308262,0.38677132
-0.215626068,0,0,0,0,1,0,1,0,0,1,0,1,1,17.74919128,-17.10736955,-53.69564652,38.28270983,41.76746378,34.14898786,6700,6700,6700,-15.29210247,-29.70219518,19.5536528,0.944843545,0.233345947,0.030372975
10,1,0,0,0,0,0,0,0,0,1,0,1,0,42.90468355,-79.19214747,158.4111042,19.25519655,24.29232282,35.52697157,6700,6700,6700,-11.33705996,-7.688239803,-23.41483963,0.735207797,0.860984261,0.846357122
-1.659906421,0,0,0,0,1,1,0,0,0,0,0,1,0,-29.25673402,4.753645036,140.2000743,34.72826271,27.60971112,11.33457913,6700,6700,6700,-8.453828696,-29.37021299,27.149517,0.474199497,0.882604104,0.077350756
2.716870762,1,0,0,0,0,1,1,1,1,0,0,0,0,-163.6828102,-171.8008928,-142.1225369,16.65219119,23.59558947,24.45879865,6700,6700,6700,-29.8521735,12.91853712,-4.052098831,0.64597729,0.613584062,0.317330235
0.128129362,1,0,0,0,1,1,1,1,0,1,1,1,0,-60.46231276,-145.7172183,147.4177697,25.67623097,28.56437708,0.010309778,6700,6700,6700,21.12768339,20.3608327,12.09904882,0.749073936,0.712977671,0.914781129
-2.489541096,0,0,0,0,0,1,1,1,0,0,0,0,1,54.58183288,32.55091333,-146.5240808,30.75080062,27.82307527,2.617373565,6700,6700,6700,17.08157213,-29.34080052,6.991230312,0.660508766,0.891191163,0.334293954
4.266094497,1,0,0,0,1,1,0,1,1,1,0,0,0,5.848827773,-141.2252245,90.26449626,23.44190537,35.67881524,18.34436282,6700,6700,6700,17.82240331,11.28011649,-9.450765718,0.468047964,0.687824046,0.664700253
2.22370698,1,0,0,0,0,1,0,0,1,1,1,0,1,-105.732942,-76.22240394,82.45994642,13.64562756,28.08122809,10.84501519,6700,6700,6700,4.989754352,6.844624018,18.34288272,0.748289274,0.038231484,0.161024452
-5.543865861,0,0,0,0,0,1,1,1,1,1,1,1,0,105.0287533,-69.14492362,153.6359065,16.60358418,37.78119148,0.835763101,6700,6700,6700,-13.53223173,0.81156872,-20.74037282,0.653792658,0.484045814,0.884965515
1.456004932,1,0,0,0,1,0,0,0,1,1,1,1,0,-167.4757296,49.88150291,-55.77334096,30.98398545,28.58594288,0.674608167,6700,6700,6700,18.58689779,4.214520219,20.56040934,0.950467556,0.658117317,0.255365712
-0.706437456,0,0,0,0,1,1,1,1,0,0,0,0,1,-125.1528397,-7.504142892,38.01241928,3.115688222,11.61985089,39.37552535,6700,6700,6700,17.82453699,-24.30819867,7.979196788,0.726850217,0.674617617,0.714718089
0.030532021,1,0,0,0,1,1,0,1,0,1,0,1,0,150.799781,20.25588274,-134.0921489,13.72497273,15.29151535,37.82873758,6700,6700,6700,0.500343877,6.757047998,-24.91093312,0.070915268,0.054209969,0.54209726
