Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
0.0001,0,-0.617598674,4.292057064,-17.64248389,9.553557549,-10.42446853,-9.650271695,-15.60290863,-14.24057785,15.84062407,2.128546429,-3.058715499,4.879254431,6.434418864,12.2466818
-0.9509,0,12.46495464,3.366324596,-10.86766753,-12.95711837,-9.394622471,-18.00117381,2.00026394,-19.81275262,9.167220311,1.978858589,-13.27036966,-9.356833738,-8.405802738,2.705229046
2.1176,1,-9.29417729,5.295440829,15.18474264,-7.035684449,-11.48413254,13.94636175,-17.40371797,9.126328717,-7.964453937,-11.26615347,11.23434888,-9.450461118,9.773322491,-7.332970581
5.2464,1,0.524629254,15.77086163,16.93902191,16.74653608,13.52076008,3.796490186,19.43104509,16.69161982,-8.620860421,18.427917,-6.74136427,7.215879447,1.969566027,-11.42583435
-2.09,0,5.609957273,9.990928384,1.838197528,-18.32881964,11.39980401,-17.36336838,3.249256372,-14.15467899,12.06532839,-18.78130781,-16.17072957,2.090108579,7.049721303,-14.26352392
0.0001,0,-4.103407562,-1.516302565,1.045995128,-15.12523715,15.79957496,16.88591841,-13.84877966,1.687946114,10.80145176,8.985319096,10.24323752,8.541942986,9.939327048,11.82056297
7.264,1,9.590391867,13.86700228,3.652776758,4.64884344,-16.01111747,-4.944597638,2.720185169,-0.950985678,3.214026547,16.71165849,19.0765328,1.016036972,-6.247899716,2.923418182
1.61,1,-6.21205487,2.496595355,5.047466829,-18.03340382,10.02836055,6.228837036,-18.98715774,-0.525385845,-7.083392291,-4.747617561,-10.88093776,-2.740243251,1.609882504,3.603426268
1.7972,1,-3.942286204,9.166792028,-17.75792616,11.57497713,14.83966266,-17.80420867,5.822062567,-11.16960918,-5.305433566,13.46789154,9.247519526,-6.414660702,4.735523857,-4.617535723
-2.435,0,-13.30548006,3.873796653,2.459414823,3.112175169,-11.99451182,2.675802262,-14.69947126,-16.00805125,-13.27928315,-12.78915013,0.2743372,-9.027103874,-6.591993283,1.998955012
3.029,1,18.99922566,-3.041806535,17.36159056,4.219897845,6.447571657,-3.717861819,13.06442447,10.38268054,17.65816282,-4.035337305,11.8394679,0.770370158,-2.258555136,7.364964167
-0.1412,0,9.583103355,-3.888635505,-13.19471763,12.28186678,6.929630517,-16.88999753,-6.375194604,-8.354053519,-17.91741428,-17.11839171,-14.65184688,-6.534224252,-4.652587297,-4.511316594
5.2135,1,-2.325302754,-5.992798719,-11.77546585,-0.395539102,5.243618918,-0.762057948,13.76330923,-6.996790597,-2.35043451,19.76652307,-19.2529603,7.855164555,2.641752796,-6.279257585
-0.7504,0,-19.08773579,-0.920366458,8.875479682,-15.02948689,17.18313761,-13.70330263,-0.989963683,9.325831265,2.849088106,6.959299341,8.308223103,-1.963503364,-1.212973144,11.48111872
0.0001,0,-14.39598872,2.732435256,-7.115249117,9.416178053,19.26403278,0.482033073,15.9051513,3.536418188,5.042205407,12.06752936,-10.9498876,2.219010589,8.887887234,14.34712601
0.0001,0,-0.659762724,-6.234312989,-3.031171957,-9.841842237,-9.036681999,12.65796016,-2.21746507,-9.284541597,6.925722701,-6.624582074,-7.656876365,1.760602772,8.554532756,14.37263278
0.0001,0,13.41337408,-1.212941293,-12.85811141,-16.07444602,-18.94202881,-17.11362524,-19.15987007,-5.411751029,6.141080169,-3.923979886,-3.412939387,-7.111792342,8.288214687,-15.10437052
1.5662,1,0.182597879,-8.663559886,13.76971685,14.43768768,15.02272726,-7.734193309,-5.77046193,-2.218879286,13.51362527,-17.04189486,-18.36926505,1.91310435,0.346971902,-5.872538169
0.0001,0,15.55768344,19.36272917,6.795232533,-16.50054056,-14.96502117,-18.85707462,-5.827842164,-17.12250597,12.16982426,-10.37172543,-14.80284375,-4.668533767,-4.157142802,-16.38360212
3.7399,1,19.2309961,11.18684362,-5.395167647,-15.04643539,8.984248026,-12.53121821,12.8112488,-13.58615014,-13.24650911,2.241327536,0.685888618,-1.191614525,-4.93138778,-8.874435928
6.7298,1,18.06597008,7.708029926,14.7134007,10.58857283,-2.139052152,-15.81952675,-7.778700318,-14.34927798,-5.69046793,-16.95407494,3.998935672,-9.615545596,6.729719168,8.855654425
-1.9695,0,5.334216865,-14.82335079,-13.20176485,10.6894922,13.86315867,6.615814734,4.565971163,-7.874368698,-10.79642025,-4.95957402,-11.72897699,3.214368303,5.183965995,-11.0213838
5.0325,1,-10.79356838,18.84330139,-4.19183615,-12.42371106,-0.53410975,-8.520554821,5.176801919,10.3731339,-14.6066239,-4.874107319,19.01371853,1.124972665,-3.90740145,-2.188447421
3.5596,1,-18.1837224,-17.05193399,-0.001793316,-15.00407933,6.962375094,-9.851370744,-9.182178445,-8.318154668,-0.711841027,-19.9974191,-19.89274042,6.14856402,2.589018284,-12.64243163
3.3332,1,-7.559811696,-9.075223666,-16.69681109,12.39652627,-14.16078158,18.96923003,13.52248588,18.8289696,0.071528082,18.30792675,-17.63008713,6.042242744,2.709121703,12.15824721
4.9481,1,-2.589649103,-8.226672252,-18.71012725,3.66028243,-10.65064361,4.064492765,2.922358467,13.95706693,18.05760317,18.14505142,10.78859338,0.166785512,-4.781248221,-14.19983279
5.4121,1,-1.950616056,13.90258522,17.00962606,13.90475132,-16.59453116,14.94355885,-12.74910236,-11.84133017,15.70338675,17.98198517,-16.19176793,-2.371484523,-7.783521521,-4.459499617
-2.3703,0,-14.75513295,-18.17635516,-18.27209481,-14.22499131,-12.01205726,-3.878329673,-3.727775145,1.938727501,-5.070202617,-9.062465809,11.26170158,-8.848909415,-2.37035523,14.54682886
-1.5888,0,15.54413912,15.89967771,3.120943837,-11.26319309,0.9024724,8.374190746,-2.273680679,1.962880268,0.28788887,17.93658916,10.55042554,-7.509386261,-5.920520286,15.73628423
0.4216,0,-12.85242848,9.494954378,-7.725029828,-18.58331654,1.41869635,-4.696248355,10.49312078,2.017903482,-15.83342659,-10.00118385,13.31803772,-8.103996036,-8.525463818,-8.959504639
0.0001,0,-9.387292073,-3.151649569,-0.197621887,8.906166622,-2.042644924,14.63087879,18.5313493,11.52409165,13.35138842,-1.306696217,-9.662077343,-4.557544164,-3.254186223,-15.33378032
11.1982,1,-18.96205528,15.26598527,-5.227645275,0.820295258,-16.93161529,-8.449668007,3.437101081,-11.41547328,-17.84697686,-17.55680157,-12.52779441,2.493116206,-8.70496557,6.250900247
1.8254,1,-16.29859553,15.63996149,2.208133544,2.15243955,-2.098470319,1.003753932,7.0035475,-9.110576607,-6.375510631,-16.33409099,12.51676448,-5.284696041,9.246205416,-3.459355515
-4.0744,0,-14.96414158,-15.1046877,-7.403125989,12.694857,17.49005495,18.60979361,-14.02452735,6.800151031,17.91490601,16.1373301,-9.460380164,-8.771132681,-4.074496514,18.34202502
0.0101,0,-13.91175504,1.90514733,4.481770294,14.34544243,-0.299229212,-14.12669156,-2.9422098,19.40478472,19.10297245,-13.12727881,-4.872812611,-0.009978932,3.654046272,2.822215956
-3.889,0,-18.28785594,-7.198381084,-4.589390676,1.360052922,19.96638133,-13.33573484,-5.942323958,-8.693936232,4.260014067,-12.31278381,-1.961587877,-9.830692593,-5.94154857,7.10407749
1.9013,1,1.21569651,-13.51887355,13.98697358,13.47168077,1.637044637,9.196878283,17.010368,-1.298579681,1.196233437,19.3557002,14.22455149,-0.429433322,-2.330660102,3.95667487
-4.4586,0,1.410142513,10.0493249,-8.607442863,6.777474634,-18.31405555,10.79863701,-19.73071539,8.53851687,-15.49008083,-15.4799791,-6.846042699,4.458711582,9.338424067,-5.838912918
1.8515,1,16.2382268,-5.994914585,-19.36832088,0.288825528,-15.66320621,-19.59105201,-11.59926348,17.28853551,-5.862885166,-6.395291743,-15.29493075,-4.251016194,-6.10237785,-5.313773326
0.0001,0,-0.670275026,-17.42342682,10.96864242,5.810636942,-3.180857945,-17.62576091,-7.630317451,5.182531119,8.665024703,-4.367255991,-14.80927221,2.178875027,4.31671713,15.6873618
0.0001,0,5.332003853,10.19124771,16.95989141,18.45210963,0.790491942,16.99738187,14.86090775,13.50201921,-12.46237357,8.332280635,-0.152433159,-5.435493484,2.498025625,-9.791836236
3.907,1,15.15457112,-8.436712895,-18.23378569,1.797595408,7.639154327,-18.56555837,14.5609423,7.935192157,-17.87081614,-17.24973233,5.053613211,1.444582532,-2.46230896,13.24096361
0.411,0,15.93522741,11.31429754,-5.964017008,-4.151639198,-3.500645977,18.92407567,9.505229139,-2.456891949,-13.12887924,0.784479569,2.867933066,-2.887559612,-3.298483479,-7.272269749
0.5458,0,-10.08681171,-3.417066467,12.25473197,-8.878153335,6.664562961,1.058875236,-12.96638028,-19.38542795,14.0042282,-2.24893743,-7.835242303,-5.40682394,9.892606239,-4.861151384
0.0001,0,-10.31684098,1.458206988,-1.239139517,-8.582050644,-5.159746002,-3.177834113,15.63668785,-13.27307975,-0.283551544,0.129573837,-1.122966018,-4.082645013,8.871143621,-7.996522357
1.718,1,-16.79159092,-14.95438795,-18.2387015,-18.96993771,-17.75975125,10.20624604,-12.98985121,-13.8462905,-13.08583951,-8.574003749,3.878625667,-1.717918303,9.538357765,15.44164368
2.028,1,-0.058145575,-9.505180561,2.505215178,2.568684975,-3.603129764,-2.580800172,16.13971528,14.22905273,15.12588301,13.55891874,15.63994573,-3.552925948,-5.580776143,-19.64504803
0.0001,0,-16.16746543,8.565441889,18.10376658,-4.661841669,9.124908104,-19.44486211,13.04108178,-11.67585625,14.87309064,6.675246796,-3.131204685,4.050661885,8.712159078,17.72502384
0.0001,0,13.32978235,14.63852223,11.49561124,-7.510776079,-8.910181815,-0.448239666,-17.32307664,0.529114811,-19.96202199,-11.55958259,-4.104344182,2.159575894,5.714988966,5.870433723
7.2977,1,-18.51185826,-14.26426594,12.22028792,-15.40351743,-4.056348512,13.35518191,16.79559491,0.042303279,11.04322392,3.988117754,-0.069670342,-8.022770651,7.297601993,12.46091879
19.7591,1,-7.639509246,9.914561528,0.98702781,-19.52101241,4.67247125,-19.78342984,-6.608527783,-15.93337089,-8.396621462,-2.557809133,-4.547854732,9.951506349,-9.807520376,8.895846954
0.0001,0,-3.316360644,-15.58251321,0.498589243,18.46968511,0.684994172,9.609463169,-13.80294575,19.73144203,-7.922885957,5.390344546,8.484171329,-0.337691807,8.087783808,-8.078973108
3.3392,1,-16.91874787,-3.447815488,-14.10475887,-19.67262312,7.840211043,-3.199331997,17.15270277,-8.608001732,-2.825181253,15.29896171,4.091397144,-3.339065239,6.851197599,19.25138163
1.7274,1,-3.165624504,-0.145817915,-16.88872648,-9.626878961,-7.374425035,-16.67738915,-7.780648734,-11.10133709,3.430942169,6.511201088,19.25445356,-6.577580767,-8.304880452,-2.942050506
11.2836,1,18.76482531,18.9503172,12.24364853,-13.40665312,3.414443986,10.89666212,-1.02611011,15.06413501,-10.84666935,8.973534063,-0.715762069,8.292200233,-2.991316686,-11.92388238
13.451,1,-12.95050796,-12.13506132,5.309243809,0.220838572,10.42528688,-19.60178379,-19.28742741,4.64752111,-18.98846722,6.556526367,8.036630456,9.122974747,-4.327935367,-5.327888769
4.1969,1,-10.56412115,-2.005977371,5.354126456,-14.85758453,17.55962456,-17.70679133,-0.301435656,11.62505338,2.403785193,7.196825809,7.744205933,-5.587161752,-9.783940885,15.73840954
8.6407,1,-2.634596677,-10.38302726,-0.084182187,-12.03208509,-19.3095893,12.80052646,19.03209895,-10.80187642,0.938487167,14.63563849,15.86129237,6.447208353,-2.193395454,19.90068344
-4.4344,0,3.144886751,-0.272859316,-1.001557764,-17.95219154,-0.178015179,6.758259639,-16.43569905,16.62816223,10.96488261,-2.296814852,-6.49185823,4.434539622,9.171107748,-12.50912291
0.0001,0,10.40174927,-3.338857599,-16.10801859,-11.13208494,4.397039656,-10.02396691,-6.674952726,-11.73507116,-10.02771043,-19.09661935,12.9928848,-1.925685865,9.599873607,-4.339706157
0.7327,0,-10.40229156,9.565349274,9.836958981,-3.563024409,7.026008089,10.44014868,19.62145908,16.36564588,14.90152738,-3.924189331,-6.276062275,-9.108302994,-3.558534326,-4.291144788
0.0001,0,-8.466513559,-19.28193191,-11.2233857,12.11019819,0.952968111,17.54281403,-14.75187784,-0.689580537,12.29387832,4.664651588,-18.6724289,-9.801579461,-4.323165486,-11.08161786
8.0683,1,18.47817896,-10.48852262,6.317852128,16.70882137,-5.257367339,-2.796316536,-13.13844102,-11.8609577,4.108736963,-19.18479356,0.336207713,4.572439695,-3.495788945,4.300239553
1.9925,1,16.95127853,-15.41846744,-13.17933807,16.28150508,-17.44392376,9.570348677,-8.34181216,-18.26720504,-12.15963954,6.15202769,16.75339881,-1.992379534,6.345620149,5.827080891
4.0582,1,-14.86095963,1.578813371,1.504165747,-3.203518118,13.76587972,3.284354364,11.05342051,-17.58617799,-7.475602132,4.058068553,17.18746496,-1.226812306,-5.284940957,5.071327656
0.0001,0,3.364184353,-14.65210231,-9.922075024,18.90972243,-19.25958969,12.25956905,12.37509017,-0.188205554,-18.96438084,13.94921903,-5.021013783,-0.287473264,8.550407606,-7.18784528
0.0001,0,-6.167294706,16.93197701,14.43892154,-16.82099762,0.326468681,13.75172221,4.822859866,-16.17875747,18.00446536,-10.35455937,-1.714020962,-2.679884917,6.90630668,-5.175636461
-0.0762,0,16.88113021,9.191212939,-11.91265294,15.90410089,-0.912922791,-5.661912525,-16.17873517,18.64207048,16.13186907,8.973973301,-7.769765306,-5.433535667,-5.357275736,6.754061976
0.0001,0,3.874470226,12.3310379,4.144304656,-17.29299119,-16.8622106,5.684066708,-19.89716805,-19.78042101,-9.441711071,-6.679733241,7.731345047,8.180751962,8.381747864,15.11265419
0.0001,0,-19.30465251,-13.07685553,-13.44974817,18.97850471,-4.173875877,-0.837993831,9.080352536,-15.89466997,-4.38915824,4.428001157,-12.31780244,-3.105987627,0.093141283,-13.47830726
9.0539,1,1.426671965,-0.280009328,16.69369687,10.99646955,-19.61810144,5.279001001,-15.68178369,-6.640431223,-13.13947073,-1.216907007,-13.04866381,8.939697642,-0.114095985,-6.119270408
14.2424,1,-2.338353525,-19.45358138,10.22640544,14.81859851,-13.0489302,14.73532692,8.411213612,6.616255359,-17.04555304,-14.04186897,3.37560691,7.875342999,-6.366974169,-12.40507096
0.0001,0,-5.25492949,-11.5725324,-17.42323816,8.428710467,8.840311682,13.88935854,-12.23679195,5.832284222,-14.2703966,-15.20177237,14.50755405,9.314021789,9.928624002,14.4850971
1.6371,1,1.555295235,4.588866214,14.79753514,3.854027134,-9.182613865,1.526657223,13.14519981,7.353314367,2.66744288,-0.813583999,14.79555853,-0.559952978,-2.196955024,6.639135309
3.8791,1,3.824458829,-7.319327664,-0.350092504,-12.58077651,7.250460811,-8.61852981,-6.632062604,11.6971017,9.506156328,3.082376356,5.183537022,-2.209886995,-6.088879243,-0.082173394
0.0001,0,-17.88228435,8.388242071,-9.395261296,15.65464069,9.497870262,-13.89450443,-18.41086458,-16.18987119,10.05324351,18.88512453,4.113019487,-9.607825009,9.13496487,-18.17204197
0.0001,0,7.365846257,-19.70031397,2.145491891,11.61492732,6.668933419,16.13613879,-13.38403971,-13.89228291,-0.77965585,-14.16123317,5.66662861,-1.253734857,8.434787425,-4.313342819
4.1662,1,-7.675604753,-11.06581483,19.53293815,-7.906839404,-9.604365613,-7.469265537,-10.04297789,-10.55179523,5.162767339,-5.161204769,-0.896869309,9.511183163,5.34507065,7.978155195
3.209,1,8.373215338,15.47989897,3.712707064,16.45096595,10.42433525,11.54434365,-15.65150965,-4.933048846,8.803040535,-18.3891256,7.005219214,-0.893434147,-4.102296295,-5.289979015
1.8983,1,-19.18566019,-6.13580199,-14.27867003,7.06881707,-2.838052607,-16.90531403,7.678866875,9.210478968,-2.738715578,-12.40593171,13.79561816,5.64941372,3.751237361,4.501397099
3.7125,1,18.00959252,-5.46197457,13.96208851,4.218614335,15.0488543,-11.72355888,-8.87261896,-12.97476139,-4.834935294,16.46503162,-3.94925662,-3.020698108,-6.733126516,-10.6810181
0.0001,0,0.498116664,-9.284512018,-14.80698874,9.311649764,-17.58298724,-11.04551539,9.411580303,15.39801343,13.19223133,4.885617307,12.26346394,-6.206422034,4.42621299,-19.74441732
0.0001,0,-1.027565257,-0.914257214,-9.667434445,14.33345832,-6.828935552,-17.41432131,2.880668116,-12.74686366,-14.55514128,14.89301897,16.18012951,0.158580271,4.851087142,5.012352207
5.0715,1,-0.683551161,5.979874261,3.431774481,15.44995035,-3.247745771,16.8531632,5.996065151,-0.227622326,-2.585215343,-5.766529621,-2.717392592,4.850152557,-0.221218606,9.019097625
-0.5127,0,-3.342063521,1.503343012,3.871627829,-5.907252291,-19.207728,9.271719271,-7.556356319,-5.632720347,-15.1437563,-7.30146415,16.57172357,-3.254934455,-0.512774245,15.97179259
4.7741,1,-19.74248113,17.58028943,3.013534598,-7.413962844,9.263307537,4.961429612,-11.45733809,13.99530785,-12.75416386,14.59783371,-9.66594775,-1.692456377,-6.466416817,-5.362296229
1.0777,0,17.61993624,-11.03101069,14.72645105,-1.214124025,3.682913722,-16.18590493,-7.289858166,-4.5113736,1.140901769,-3.070332883,-13.53958921,-1.077582396,1.125058117,6.302985826
12.2646,1,-11.18347762,10.76305491,-9.231977187,5.079453041,6.954450484,6.354205616,9.862231411,-19.41923951,3.540219653,7.144593253,-5.367285536,5.104186419,-7.160318796,2.035327181
-2.8268,0,10.21237838,-15.22927496,-16.71617308,-3.337151464,-11.83065635,-2.179774194,-15.16020037,10.69689691,-1.688302222,18.579378,17.70397734,2.826925046,7.008095842,-15.43976765
2.5702,1,-5.520161614,16.74678311,-6.146870745,-18.01538504,-6.356856257,14.71024745,0.182942284,-16.10723642,17.00692655,0.603047689,9.962828995,4.730600882,2.160546945,17.36657332
1.5477,1,18.06509535,2.29966252,15.19286575,-2.080202374,13.35558354,-14.62999663,16.16678993,12.32457394,-4.244001903,5.239408035,-2.959287079,-2.480718905,-4.028365165,-14.61534832
11.2343,1,3.022147804,2.881760751,-10.84839102,-14.07432355,12.30803387,10.30597307,8.484332119,-0.543751255,-17.92997832,5.799534439,7.268148265,9.209940929,-2.024270132,8.223217625
0.0001,0,-12.72854046,-13.23861907,-2.965980419,-8.189552176,9.257595009,-1.857626723,15.79804774,-16.61301642,-8.311403074,12.41609968,3.665265033,-3.791239355,5.514873895,-4.021704302
6.3833,1,-4.116700579,7.803953386,-3.020741091,13.18057651,-8.889121161,-4.163980622,16.22285545,3.94426237,15.24137842,18.92309706,-14.67145327,0.646549236,-5.736662212,-19.52428053
-2.9471,0,-8.860570758,-2.863325614,3.142892137,-15.50203329,3.635016292,-5.14193146,-3.522396517,-6.972782241,-16.67319604,-19.86189108,-18.48420236,-7.532392309,-4.585189361,17.17332045
0.8328,0,-13.10751201,1.401249607,-2.670549397,-10.28575025,-19.18264156,-1.586929312,-3.085518136,3.421028872,14.68289848,2.056737344,7.719124601,4.001926516,3.169179787,16.3438992
4.8298,1,8.835556712,9.422508752,8.805377108,-6.531254968,-10.8665098,6.12379656,13.73489568,5.409821755,3.046040839,9.771216943,12.0553853,-4.829729305,5.680005781,2.260757974
10.0591,1,-0.852220291,-11.64048606,12.82813263,-12.57380984,6.586039936,-18.56982828,17.53946805,-12.49460533,-15.5981254,3.033747774,-18.03332197,4.086369184,-5.972635896,9.792697935
5.8161,1,5.454379046,-2.22845463,16.60121352,-6.291912513,8.539267935,-11.00426441,17.81384316,14.86171786,11.37028996,0.030566807,16.7130318,5.28662467,-0.529345205,16.25019614
0.0001,0,6.039781661,16.69451086,-17.41831942,15.71948754,-0.664499919,-17.88652383,-17.2271407,15.4380514,-0.455889368,14.99204586,17.62959544,-4.148065784,0.609726664,-10.35742553
4.9928,1,15.43513191,-9.737468593,-16.29247662,2.264934187,17.35370435,9.955133813,-16.39364127,16.41871965,9.809667139,6.325880013,-7.891481875,0.561904486,-4.430781241,5.974858245
5.1041,1,-4.8821693,8.048041241,-3.938333605,13.02877898,-12.22288027,8.757548976,7.168199853,5.800568882,-4.779692322,5.273514609,-9.421653498,8.138978555,3.035012401,-10.59037856
1.9022,1,-13.08647747,-1.91859176,11.45570063,4.095485178,5.804017968,4.193878704,-4.511070455,7.676529036,4.459626641,0.696967185,13.062028,-1.251676931,-3.153818579,-7.634795321
1.5498,1,5.663332473,-18.60320911,11.5155504,-13.61293251,-12.19828866,3.573409302,8.537038763,-16.94348251,4.943624156,-11.28019614,1.268701336,0.555569298,-0.994148453,-6.987030638
-2.9515,0,1.286082008,-3.281277763,19.89066128,-16.49025217,-11.20642667,10.24297123,4.99635987,17.52453221,3.297460319,-19.76081606,-17.16454326,2.951645166,6.793500765,-1.304883673
14.8317,1,-15.84798679,-6.620037191,-9.039640875,3.333538905,-6.757816469,6.275019723,-3.707625969,-14.61203901,4.300790479,-4.978682466,-12.67819142,6.694247691,-8.137329589,-7.11234972
0.0001,0,-5.599749204,-10.2068045,16.48842499,2.897235668,-7.983006862,-13.37582291,-0.059223284,0.656994211,-9.630085099,6.129952399,-5.154695648,8.372002948,8.891687525,9.793482348
0.6599,0,15.47753373,0.452337253,2.73895018,-3.357595466,-10.28950004,-13.62520357,-5.799738817,16.46783625,11.05235505,-10.8730933,-18.54945924,-7.258740812,-7.918538781,11.93217565
7.5799,1,2.256657208,0.334536132,18.75284593,-7.124495562,15.16745902,-11.40840567,-4.426639982,-17.96020893,16.48026552,15.50542865,-1.505691447,-7.579813362,9.260261225,19.12601607
9.5205,1,8.654490673,3.224348473,-16.80554914,-17.44985155,15.43852917,-9.275650397,19.49128629,3.852992249,8.677866708,11.12505933,19.24160188,-9.520449703,9.721557369,12.81298361
11.7851,1,6.379369672,18.75892306,5.820692375,-0.854170366,7.283264566,-15.09181095,-18.79370556,8.816696368,18.73041277,1.651148893,-7.841309324,8.894407631,-2.890546448,-2.772451717
3.8071,1,-11.2539976,-6.06474932,18.81145441,11.32084232,17.79432481,17.02308325,12.93727555,16.02993162,8.822642846,-14.09115496,7.542973049,-3.807044655,9.122101726,4.35433354
6.6739,1,2.483538798,-18.35678253,17.06999789,19.18454259,-3.886384603,2.918039981,15.54414615,-19.35993713,1.011170379,-7.532090345,18.55235709,-1.691993853,-8.365824581,15.09690736
9.8681,1,-12.20703648,11.45699108,-8.376888811,-15.01095788,-18.95320876,-2.077920024,16.29894605,7.357905668,-2.460740116,-9.655431068,-12.75601693,8.521456306,-1.346537597,1.708136202
0.0001,0,0.266048941,11.11251419,16.41786046,1.6065762,12.06012903,-5.835769368,14.133548,-6.198380245,13.99461072,-18.77829247,2.591238485,-7.114757651,-2.761919475,-13.39448179
4.6302,1,-4.445411237,-4.930725552,11.59750793,-8.947484917,9.280609021,18.62659933,-6.500531864,9.713803915,9.595170448,2.604945092,15.79033295,5.879765893,1.249631774,0.006315477
-0.2481,0,-11.94547778,-9.29809735,14.8050056,-3.365351494,14.38145295,-19.84605558,-1.099197395,-15.63687026,-14.05773765,18.20148331,13.74124548,-4.435675201,-2.741903778,-2.493734258
